Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP004347,Male,No,3+,Graduate,Yes,12448,3125,392.0,360,0.0,Urban,N
LP004348,Male,No,0,Not Graduate,Yes,8658,6566,145.0,360,0.0,Rural,Y
LP004349,Male,No,1,Not Graduate,Yes,5473,7865,70.0,360,1.0,Urban,Y
LP004350,Male,No,0,Not Graduate,Yes,11226,2281,209.0,360,0.0,Semiurban,N
LP004351,Male,No,2,Graduate,Yes,3769,5229,70.0,360,0.0,Urban,Y
LP004352,Male,Yes,0,Graduate,Yes,12654,1123,395.0,360,1.0,Rural,Y
LP004353,Male,Yes,1,Graduate,Yes,3983,5831,384.0,360,1.0,Semiurban,N
LP004354,Female,No,2,Not Graduate,Yes,2713,1234,251.0,360,,Rural,Y
LP004355,Male,Yes,3+,Graduate,Yes,6235,6876,197.0,360,0.0,Urban,Y
LP004356,Male,Yes,0,Graduate,Yes,12684,7570,177.0,360,0.0,Urban,Y
LP004357,Male,No,2,Graduate,Yes,5929,5956,166.0,360,1.0,Urban,N
LP004358,Male,No,1,Not Graduate,Yes,10598,674,325.0,360,0.0,Semiurban,Y
LP004359,Male,Yes,3+,Graduate,Yes,11273,5513,270.0,360,1.0,Urban,N
LP004360,Female,No,0,Graduate,Yes,11296,2305,358.0,360,,Semiurban,Y
LP004361,Male,No,0,Not Graduate,Yes,7495,1268,361.0,120,1.0,Urban,N
LP004362,Male,Yes,3+,Graduate,Yes,2069,5097,151.0,360,,Semiurban,Y
LP004363,Male,No,0,Graduate,Yes,9595,3221,256.0,360,1.0,Urban,Y
LP004364,Male,Yes,0,Graduate,Yes,3045,4719,31.0,360,0.0,Semiurban,N
LP004365,Male,Yes,0,Graduate,Yes,2408,4194,162.0,360,,Semiurban,N
LP004366,Female,Yes,3+,Graduate,No,5962,1249,137.0,360,0.0,Urban,Y
LP004367,Male,Yes,0,Graduate,Yes,5583,4029,80.0,240,0.0,Rural,N
LP004368,Male,Yes,3+,Graduate,Yes,4840,2860,200.0,360,0.0,Semiurban,Y
LP004369,Male,No,1,Not Graduate,No,8447,3513,332.0,240,0.0,Semiurban,Y
LP004370,Male,No,0,Graduate,Yes,8539,3219,284.0,360,0.0,Semiurban,N
LP004371,Male,Yes,1,Graduate,Yes,8612,8370,48.0,360,0.0,Urban,N
LP004372,Male,No,0,Graduate,Yes,3925,2199,282.0,360,0.0,Semiurban,Y
LP004373,Male,Yes,2,Not Graduate,Yes,12910,4930,219.0,360,1.0,Semiurban,Y
LP004374,Male,Yes,2,Graduate,Yes,8655,4677,124.0,360,0.0,Urban,Y
LP004375,Male,No,1,Graduate,Yes,11857,5472,98.0,360,0.0,Rural,Y
LP004376,Female,Yes,0,Graduate,Yes,10705,6708,163.0,360,0.0,Urban,Y
LP004377,Male,Yes,2,Graduate,Yes,12898,7841,218.0,360,1.0,Urban,Y
LP004378,Male,No,3+,Graduate,Yes,8170,7830,125.0,360,1.0,Semiurban,Y
LP004379,Male,Yes,2,Not Graduate,Yes,3372,2529,358.0,360,0.0,Semiurban,Y
LP004380,Male,No,3+,Graduate,Yes,6409,9127,108.0,360,0.0,Urban,N
LP004381,Male,Yes,0,Not Graduate,Yes,9897,7470,351.0,360,0.0,Semiurban,Y
LP004382,Male,Yes,3+,Graduate,Yes,2315,9148,285.0,360,0.0,Urban,Y
LP004383,Male,Yes,0,Not Graduate,Yes,1565,2473,270.0,360,0.0,Semiurban,Y
LP004384,Male,Yes,0,Graduate,Yes,13737,1085,171.0,360,0.0,Semiurban,N
LP004385,Male,Yes,3+,Graduate,Yes,3551,7362,325.0,360,0.0,Rural,Y
LP004386,,Yes,3+,Graduate,No,1502,4662,215.0,360,0.0,Urban,Y
LP004387,Female,No,2,Graduate,Yes,8926,3434,145.0,240,0.0,Rural,N
LP004388,Male,No,0,Not Graduate,Yes,1824,7728,62.0,240,0.0,Semiurban,Y
LP004389,Male,Yes,0,Graduate,Yes,7634,2665,192.0,360,0.0,Rural,Y
LP004390,Male,Yes,1,Graduate,Yes,2104,9293,73.0,360,1.0,Rural,Y
LP004391,Male,Yes,3+,Graduate,Yes,6391,8475,272.0,360,,Semiurban,N
LP004392,Male,No,0,Not Graduate,Yes,4082,4471,318.0,360,,Urban,Y
LP004393,Female,No,3+,Graduate,No,12338,6519,215.0,360,0.0,Semiurban,N
LP004394,Female,Yes,0,Not Graduate,Yes,4622,787,312.0,360,0.0,Urban,Y
LP004395,Male,No,3+,Not Graduate,No,9476,9048,236.0,240,0.0,Urban,Y
LP004396,Female,Yes,3+,Not Graduate,Yes,4614,9890,188.0,360,0.0,Rural,Y
LP004397,Female,Yes,1,Graduate,Yes,12967,6905,241.0,360,0.0,Urban,N
LP004398,Female,Yes,0,Graduate,Yes,1846,7988,147.0,360,0.0,Urban,Y
LP004399,Female,Yes,3+,Graduate,No,14869,7206,368.0,360,0.0,Semiurban,Y
LP004400,Male,Yes,1,Not Graduate,Yes,13846,2133,35.0,360,0.0,Rural,Y
LP004401,Male,Yes,2,Not Graduate,Yes,12419,2421,56.0,360,0.0,Rural,Y
LP004402,Male,No,2,Graduate,No,12250,3931,315.0,360,0.0,Semiurban,Y
LP004403,Male,Yes,0,Not Graduate,Yes,13081,6025,339.0,360,0.0,Urban,N
LP004404,Female,Yes,3+,Graduate,Yes,4943,5327,244.0,360,0.0,Semiurban,Y
LP004405,Male,Yes,0,Graduate,Yes,3754,8816,133.0,360,0.0,Semiurban,Y
LP004406,Male,Yes,3+,Graduate,Yes,9802,7126,,360,0.0,Urban,Y
LP004407,Female,Yes,0,Not Graduate,No,1522,9792,,360,0.0,Rural,Y
LP004408,Female,Yes,2,Not Graduate,Yes,5316,8192,81.0,360,0.0,Urban,Y
LP004409,Female,Yes,0,Not Graduate,Yes,11655,4505,201.0,120,,Urban,Y
LP004410,Male,Yes,0,Not Graduate,Yes,14574,6881,,360,1.0,Urban,Y
LP004411,Male,Yes,0,Graduate,Yes,3207,9601,35.0,360,0.0,Rural,Y
LP004412,Male,Yes,2,Not Graduate,Yes,12774,6523,296.0,240,,Urban,Y
LP004413,Male,No,1,Graduate,Yes,8215,798,156.0,360,0.0,Semiurban,N
LP004414,Male,No,3+,Not Graduate,Yes,7553,9134,302.0,360,0.0,Rural,Y
LP004415,Male,Yes,0,Not Graduate,Yes,5315,3462,146.0,360,0.0,Urban,Y
LP004416,Male,Yes,2,Graduate,Yes,10438,7495,105.0,240,0.0,Urban,N
LP004417,Male,Yes,2,Graduate,Yes,2014,1327,226.0,360,1.0,Urban,N
LP004418,Male,Yes,0,Graduate,Yes,7787,7449,382.0,360,0.0,Semiurban,N
LP004419,Male,Yes,1,Not Graduate,Yes,4539,8886,170.0,360,0.0,Semiurban,Y
LP004420,Male,Yes,1,Graduate,Yes,7361,185,70.0,360,1.0,Semiurban,Y
LP004421,Male,Yes,0,Graduate,No,4356,8669,250.0,360,0.0,Urban,Y
LP004422,Male,No,0,Not Graduate,Yes,3841,7031,99.0,360,1.0,Semiurban,Y
LP004423,Male,Yes,2,Graduate,Yes,10016,6684,150.0,360,1.0,Rural,Y
LP004424,Male,Yes,0,Graduate,Yes,7836,9877,155.0,360,0.0,Rural,Y
LP004425,Male,Yes,2,Graduate,Yes,4862,9183,365.0,360,0.0,Semiurban,Y
LP004426,Female,No,3+,Graduate,Yes,9306,7591,189.0,360,1.0,Rural,Y
LP004427,Male,No,1,Not Graduate,Yes,4990,2749,182.0,360,0.0,Rural,Y
LP004428,Male,Yes,2,Graduate,Yes,4007,2945,218.0,360,0.0,Semiurban,N
LP004429,Male,No,0,Graduate,Yes,9648,6562,246.0,360,0.0,Urban,Y
LP004430,Female,Yes,3+,Graduate,Yes,6667,3398,67.0,360,0.0,Rural,Y
LP004431,Male,No,0,Graduate,Yes,4678,8386,329.0,360,0.0,Rural,N
LP004432,Male,No,2,Not Graduate,Yes,8931,8060,272.0,360,0.0,Urban,Y
LP004433,Female,Yes,3+,Not Graduate,Yes,4824,78,122.0,360,0.0,Rural,N
LP004434,Male,No,1,Graduate,Yes,11254,1121,55.0,360,0.0,Urban,Y
LP004435,Male,Yes,2,Graduate,Yes,3044,3221,25.0,240,0.0,Urban,N
LP004436,Male,Yes,1,Graduate,Yes,7351,8977,218.0,360,0.0,Urban,Y
LP004437,Male,Yes,0,Graduate,Yes,12921,2861,31.0,360,0.0,Urban,Y
LP004438,Male,No,2,Graduate,Yes,10217,8638,122.0,360,0.0,Semiurban,N
LP004439,Male,Yes,0,Not Graduate,Yes,14706,4218,206.0,360,1.0,Semiurban,N
LP004440,Female,Yes,2,Graduate,Yes,7672,5729,340.0,360,0.0,Semiurban,N
LP004441,Female,No,0,Graduate,No,6133,2723,197.0,360,0.0,Semiurban,N
LP004442,Male,Yes,3+,Graduate,Yes,11441,9773,190.0,360,0.0,Semiurban,Y
LP004443,Male,Yes,0,Graduate,Yes,7786,358,196.0,120,0.0,Urban,N
LP004444,Male,Yes,1,Not Graduate,No,14414,2286,108.0,360,1.0,Rural,Y
LP004445,Female,Yes,1,Graduate,Yes,10532,1765,223.0,360,0.0,Semiurban,Y
LP004446,Female,Yes,1,Graduate,Yes,3765,804,366.0,360,0.0,Semiurban,Y
LP004447,Male,Yes,0,Graduate,Yes,14380,5649,362.0,360,1.0,Semiurban,Y
LP004448,Female,No,1,Not Graduate,No,10404,2730,230.0,360,0.0,Rural,Y
LP004449,Male,No,0,Graduate,Yes,9758,5991,232.0,360,0.0,Urban,Y
LP004450,Male,Yes,1,Not Graduate,Yes,10452,7825,40.0,360,1.0,Urban,Y
LP004451,Male,Yes,0,Graduate,Yes,7787,142,107.0,360,1.0,Rural,Y
LP004452,Male,Yes,1,Not Graduate,Yes,6760,9315,32.0,360,,Semiurban,Y
LP004453,Male,Yes,0,Not Graduate,Yes,10156,283,139.0,360,0.0,Urban,Y
LP004454,Male,Yes,3+,Graduate,Yes,5691,7092,197.0,360,,Semiurban,Y
LP004455,Male,Yes,1,Not Graduate,Yes,14195,383,148.0,360,0.0,Semiurban,Y
LP004456,Female,No,0,Graduate,Yes,12881,1578,70.0,240,0.0,Semiurban,Y
LP004457,Male,Yes,1,Graduate,Yes,6399,2945,61.0,360,0.0,Semiurban,Y
LP004458,Male,Yes,3+,Graduate,Yes,2967,623,337.0,240,0.0,Rural,Y
LP004459,Male,No,0,Graduate,Yes,6352,544,114.0,120,0.0,Rural,Y
LP004460,Male,No,2,Graduate,Yes,7601,7586,261.0,360,0.0,Rural,Y
LP004461,Male,Yes,1,Not Graduate,No,9047,913,375.0,360,0.0,Semiurban,N
LP004462,Male,No,0,Not Graduate,Yes,4260,2543,80.0,360,0.0,Urban,Y
LP004463,Male,Yes,3+,Graduate,Yes,7921,1747,368.0,360,,Semiurban,N
LP004464,Male,No,0,Not Graduate,Yes,14148,2163,247.0,360,0.0,Semiurban,Y
LP004465,Male,Yes,0,Graduate,Yes,2893,9235,296.0,360,0.0,Urban,Y
LP004466,Male,No,3+,Graduate,Yes,5193,9507,37.0,360,0.0,Semiurban,Y
LP004467,Male,No,2,Not Graduate,Yes,13999,1377,263.0,360,0.0,Semiurban,Y
LP004468,Male,No,3+,Graduate,Yes,6878,5708,330.0,360,0.0,Rural,N
LP004469,Male,No,2,Graduate,Yes,3199,8414,343.0,240,0.0,Urban,Y
LP004470,Female,Yes,2,Not Graduate,Yes,2620,4531,66.0,360,0.0,Semiurban,Y
LP004471,Male,Yes,3+,Graduate,Yes,6829,2153,329.0,180,0.0,Semiurban,Y
LP004472,Male,Yes,0,Graduate,Yes,3071,2699,37.0,360,0.0,Urban,Y
LP004473,Male,No,2,Graduate,No,14565,3320,220.0,360,0.0,Urban,N
LP004474,Male,No,2,Graduate,Yes,2228,566,272.0,360,0.0,Urban,N
LP004475,Male,Yes,0,Not Graduate,Yes,13196,2042,211.0,360,0.0,Urban,Y
LP004476,Female,No,1,Graduate,Yes,2115,8821,68.0,120,0.0,Urban,N
LP004477,Female,No,0,Graduate,Yes,1870,2735,113.0,360,0.0,Rural,Y
LP004478,Female,No,2,Graduate,Yes,13156,5473,256.0,360,0.0,Urban,Y
LP004479,Male,No,1,Graduate,Yes,8267,724,241.0,360,1.0,Rural,N
LP004480,Male,Yes,3+,Graduate,,6838,7819,186.0,360,1.0,Rural,Y
LP004481,Male,Yes,0,Graduate,Yes,14419,4048,273.0,120,0.0,Semiurban,N
LP004482,Male,Yes,2,Graduate,Yes,14548,6980,76.0,360,0.0,Urban,Y
LP004483,Male,Yes,0,Graduate,Yes,6442,2898,25.0,360,0.0,Semiurban,Y
LP004484,Male,Yes,2,Graduate,Yes,10639,1464,257.0,360,0.0,Urban,N
LP004485,Female,No,2,Not Graduate,Yes,2619,9499,240.0,360,0.0,Urban,Y
LP004486,Male,No,2,Not Graduate,Yes,11147,5614,243.0,360,1.0,Semiurban,Y
LP004487,Male,Yes,3+,Not Graduate,Yes,7831,7089,97.0,360,0.0,Urban,Y
LP004488,Male,Yes,3+,Graduate,Yes,12240,153,39.0,360,0.0,Semiurban,Y
LP004489,Male,Yes,0,Graduate,Yes,8519,6763,325.0,360,0.0,Semiurban,Y
LP004490,Male,Yes,0,Not Graduate,Yes,3922,6459,284.0,360,0.0,Rural,Y
LP004491,Male,Yes,2,Graduate,Yes,9090,4066,223.0,360,0.0,Urban,Y
LP004492,Male,Yes,1,Graduate,Yes,14955,810,161.0,360,0.0,Urban,N
LP004493,Male,Yes,0,Not Graduate,No,13303,150,395.0,360,0.0,Semiurban,Y
LP004494,,Yes,1,Not Graduate,Yes,12238,8137,323.0,360,0.0,Rural,Y
LP004495,Female,Yes,1,Not Graduate,Yes,11032,9270,99.0,360,0.0,Rural,Y
LP004496,Male,Yes,0,Not Graduate,Yes,13537,778,229.0,360,,Semiurban,Y
LP004497,Male,Yes,3+,Graduate,Yes,11210,4249,275.0,360,0.0,Semiurban,Y
LP004498,Female,Yes,1,Graduate,Yes,7325,3968,331.0,360,,Semiurban,Y
LP004499,Female,Yes,0,Not Graduate,Yes,8260,7667,396.0,360,0.0,Urban,Y
LP004500,Male,No,0,Graduate,No,11651,4596,59.0,360,0.0,Semiurban,Y
LP004501,Male,Yes,3+,Not Graduate,No,10402,7357,372.0,360,0.0,Semiurban,Y
LP004502,Male,Yes,3+,Graduate,No,6070,2553,221.0,360,0.0,Urban,N
LP004503,Female,No,2,Graduate,Yes,2073,4103,105.0,360,0.0,Rural,Y
LP004504,Female,Yes,0,Not Graduate,No,12535,5804,62.0,360,,Rural,Y
LP004505,Male,No,3+,Graduate,Yes,2007,4564,255.0,180,0.0,Urban,Y
LP004506,Female,Yes,2,Not Graduate,Yes,8235,6464,397.0,120,1.0,Rural,N
LP004507,Male,Yes,3+,Graduate,Yes,3722,6715,89.0,360,0.0,Urban,Y
LP004508,Female,Yes,2,Not Graduate,Yes,9188,3678,375.0,360,0.0,Urban,N
LP004509,Male,Yes,0,Graduate,Yes,14479,3705,150.0,360,0.0,Rural,N
LP004510,Female,Yes,1,Graduate,Yes,2794,3358,151.0,360,0.0,Semiurban,N
LP004511,Male,Yes,0,Graduate,Yes,11389,9044,267.0,360,,Rural,Y
LP004512,Male,Yes,0,Graduate,Yes,2287,4182,174.0,360,0.0,Urban,Y
LP004513,Male,Yes,2,Not Graduate,Yes,13481,3965,249.0,360,0.0,Rural,N
LP004514,Female,Yes,3+,Graduate,Yes,6167,5200,108.0,360,0.0,Rural,Y
LP004515,Female,No,2,Graduate,No,3733,4629,248.0,360,0.0,Semiurban,Y
LP004516,Female,Yes,1,Graduate,Yes,10278,6333,46.0,360,0.0,Semiurban,Y
LP004517,Female,Yes,0,Graduate,Yes,12857,7765,380.0,360,0.0,Rural,N
LP004518,Male,Yes,0,Graduate,Yes,5150,5603,375.0,180,0.0,Semiurban,Y
LP004519,Male,No,0,Graduate,No,14301,4474,257.0,360,1.0,Semiurban,N
LP004520,Male,Yes,1,Graduate,Yes,4749,8647,194.0,360,0.0,Semiurban,N
LP004521,Male,Yes,2,Not Graduate,Yes,12393,7175,335.0,360,0.0,Urban,Y
LP004522,Male,Yes,0,Graduate,Yes,7571,229,311.0,240,1.0,Rural,Y
LP004523,Male,Yes,3+,Not Graduate,No,5536,6807,393.0,360,1.0,Urban,Y
LP004524,Male,No,0,Graduate,Yes,10247,5594,80.0,360,0.0,Semiurban,Y
LP004525,Male,No,3+,Graduate,Yes,3209,5019,189.0,360,0.0,Semiurban,Y
LP004526,,Yes,1,Graduate,Yes,13667,3477,282.0,360,0.0,Semiurban,Y
LP004527,Male,Yes,0,Graduate,No,14082,3358,325.0,120,0.0,Urban,N
LP004528,Female,No,2,Graduate,Yes,12999,759,135.0,360,0.0,Semiurban,Y
LP004529,Male,Yes,2,Not Graduate,Yes,6712,9982,194.0,360,0.0,Rural,Y
LP004530,Female,No,1,Graduate,Yes,3010,1366,240.0,360,0.0,Semiurban,Y
LP004531,Male,No,1,Not Graduate,Yes,12278,8516,147.0,360,0.0,Urban,N
LP004532,Male,Yes,0,Graduate,Yes,7403,876,24.0,360,0.0,Semiurban,Y
LP004533,Male,No,2,Graduate,Yes,13238,166,345.0,360,0.0,Semiurban,Y
LP004534,Male,Yes,3+,Graduate,No,9667,3664,205.0,360,0.0,Semiurban,Y
LP004535,Male,No,0,Not Graduate,Yes,9052,7463,191.0,360,0.0,Urban,Y
LP004536,Male,Yes,0,Graduate,No,13768,8772,218.0,360,0.0,Urban,Y
LP004537,Male,Yes,3+,Not Graduate,Yes,5006,7350,250.0,360,0.0,Semiurban,Y
LP004538,Male,Yes,0,Graduate,No,7578,5695,307.0,360,0.0,Semiurban,Y
LP004539,Male,No,2,Graduate,Yes,7932,9991,354.0,360,,Semiurban,N
LP004540,Male,Yes,1,Graduate,Yes,14035,9301,134.0,360,0.0,Urban,N
LP004541,Male,Yes,1,Not Graduate,Yes,5133,8052,352.0,360,0.0,Urban,Y
LP004542,Male,Yes,1,Not Graduate,Yes,12098,9364,349.0,180,0.0,Semiurban,Y
LP004543,Female,Yes,0,Graduate,Yes,2961,8963,332.0,360,0.0,Semiurban,N
LP004544,Male,Yes,0,Not Graduate,Yes,7414,927,30.0,360,0.0,Urban,Y
LP004545,Male,Yes,2,Graduate,Yes,7852,8797,123.0,360,1.0,Urban,N
LP004546,Female,Yes,2,Not Graduate,Yes,3671,4100,194.0,360,0.0,Urban,Y
LP004547,Male,Yes,2,Not Graduate,Yes,14762,4094,393.0,240,,Semiurban,Y
LP004548,Male,Yes,2,Not Graduate,Yes,9428,6983,,180,1.0,Semiurban,Y
LP004549,Male,Yes,0,Not Graduate,Yes,10094,7194,256.0,360,1.0,Urban,Y
LP004550,Male,Yes,0,Graduate,Yes,9975,9193,255.0,360,0.0,Semiurban,N
LP004551,Male,No,3+,Graduate,Yes,8306,3973,324.0,360,0.0,Urban,Y
LP004552,Female,Yes,1,Graduate,Yes,7615,7744,57.0,120,1.0,Urban,Y
LP004553,Male,No,0,Graduate,Yes,9932,413,291.0,360,0.0,Rural,Y
LP004554,Male,No,0,Graduate,Yes,13954,5928,395.0,360,0.0,Semiurban,Y
LP004555,Male,Yes,0,Graduate,Yes,6156,2014,363.0,360,1.0,Semiurban,Y
LP004556,Male,Yes,0,Graduate,Yes,11887,9679,270.0,360,0.0,Urban,N
LP004557,Male,No,3+,Graduate,Yes,10392,8974,394.0,120,0.0,Urban,N
LP004558,Male,Yes,3+,Graduate,Yes,4170,8718,353.0,360,0.0,Semiurban,N
LP004559,Male,Yes,3+,Graduate,Yes,11611,0,46.0,360,,Semiurban,Y
LP004560,Male,No,3+,Not Graduate,Yes,5860,8462,349.0,360,,Semiurban,Y
LP004561,Male,Yes,3+,Graduate,Yes,4048,2531,142.0,360,0.0,Semiurban,Y
LP004562,Male,No,1,Not Graduate,Yes,3826,1071,175.0,240,1.0,Urban,Y
LP004563,Female,Yes,0,Graduate,Yes,4296,8885,236.0,360,0.0,Semiurban,N
LP004564,Male,No,2,Graduate,Yes,8546,2887,213.0,360,0.0,Rural,N
LP004565,Male,Yes,0,Graduate,Yes,3706,6516,320.0,360,0.0,Semiurban,Y
LP004566,Male,Yes,0,Graduate,Yes,6679,7905,,360,0.0,Urban,N
LP004567,Male,Yes,0,Graduate,Yes,14286,1995,147.0,360,0.0,Semiurban,Y
LP004568,Male,Yes,1,Graduate,Yes,3110,3577,335.0,360,0.0,Semiurban,Y
LP004569,Male,No,0,Graduate,Yes,10179,6209,197.0,360,0.0,Urban,Y
LP004570,Male,Yes,0,Graduate,Yes,1964,1709,145.0,360,0.0,Semiurban,Y
LP004571,Female,No,1,Not Graduate,No,5823,2099,193.0,360,0.0,Rural,N
LP004572,Male,Yes,3+,Graduate,Yes,10357,6117,54.0,360,1.0,Urban,Y
LP004573,Male,Yes,1,Graduate,Yes,6975,8661,258.0,360,0.0,Urban,N
LP004574,Female,Yes,3+,Graduate,Yes,11181,2290,60.0,360,0.0,Semiurban,Y
LP004575,Female,Yes,0,Graduate,Yes,8465,8528,205.0,360,0.0,Urban,N
LP004576,Female,Yes,0,Not Graduate,Yes,2298,7970,202.0,180,1.0,Urban,N
LP004577,Male,Yes,1,Graduate,Yes,4300,755,280.0,180,0.0,Urban,N
LP004578,Male,No,1,Graduate,No,12990,9911,53.0,360,0.0,Urban,Y
LP004579,Male,No,2,Graduate,Yes,4740,7212,206.0,120,0.0,Rural,Y
LP004580,Male,Yes,2,Graduate,Yes,4855,2099,326.0,360,,Semiurban,Y
LP004581,Male,Yes,2,Graduate,Yes,5429,412,156.0,360,0.0,Urban,Y
LP004582,Male,Yes,3+,Not Graduate,No,14049,4103,221.0,360,0.0,Rural,Y
LP004583,Female,Yes,0,Graduate,Yes,13565,2993,162.0,360,0.0,Semiurban,Y
LP004584,Male,Yes,0,Graduate,Yes,2359,246,128.0,120,1.0,Semiurban,Y
LP004585,Female,Yes,1,Graduate,No,10055,7562,176.0,360,0.0,Urban,Y
LP004586,Male,No,0,Graduate,Yes,9188,6977,274.0,360,0.0,Semiurban,Y
LP004587,Male,No,0,Graduate,Yes,13624,7506,200.0,360,0.0,Urban,Y
LP004588,Male,Yes,0,Graduate,Yes,11837,8603,360.0,360,0.0,Urban,N
LP004589,Male,Yes,0,Graduate,Yes,14823,7095,238.0,360,0.0,Urban,Y
LP004590,Male,Yes,0,Graduate,No,12523,3367,47.0,360,1.0,Urban,Y
LP004591,Male,No,0,Graduate,No,14370,2689,170.0,360,0.0,Semiurban,Y
LP004592,Female,Yes,2,Graduate,No,6522,587,378.0,360,0.0,Urban,Y
LP004593,Male,Yes,2,Graduate,Yes,9084,1468,,360,0.0,Semiurban,Y
LP004594,Male,No,2,Graduate,Yes,13264,232,22.0,360,0.0,Urban,Y
LP004595,Male,Yes,2,Graduate,Yes,7902,6885,52.0,360,0.0,Semiurban,N
LP004596,Male,Yes,0,Graduate,Yes,10607,8011,218.0,360,0.0,Urban,N
LP004597,Male,Yes,0,Not Graduate,Yes,3274,7140,88.0,360,1.0,Semiurban,Y
LP004598,Male,Yes,0,Not Graduate,Yes,4865,1886,109.0,360,0.0,Urban,N
LP004599,,Yes,3+,Not Graduate,Yes,9514,309,36.0,360,0.0,Urban,N
LP004600,Male,Yes,2,Not Graduate,No,9842,8080,356.0,120,0.0,Urban,Y
LP004601,Male,Yes,0,Not Graduate,Yes,8925,9135,386.0,360,0.0,Semiurban,N
LP004602,Male,Yes,0,Not Graduate,Yes,14655,9099,342.0,360,0.0,Urban,N
LP004603,Male,No,3+,Not Graduate,Yes,12912,2748,342.0,360,0.0,Semiurban,N
LP004604,Male,Yes,1,Not Graduate,Yes,4521,1600,53.0,120,0.0,Urban,Y
LP004605,Male,Yes,3+,Graduate,Yes,5737,545,283.0,360,1.0,Rural,Y
LP004606,Male,No,0,Graduate,No,7894,3823,320.0,360,0.0,Semiurban,Y
LP004607,Male,No,0,Not Graduate,Yes,5317,3314,79.0,360,0.0,Urban,N
LP004608,Female,No,2,Graduate,Yes,14694,4930,203.0,360,0.0,Urban,Y
LP004609,Male,Yes,2,Not Graduate,Yes,10762,5729,345.0,360,0.0,Urban,N
LP004610,Female,Yes,2,Graduate,Yes,13135,7991,376.0,360,0.0,Rural,Y
LP004611,Female,No,1,Graduate,Yes,13881,5561,384.0,120,0.0,Urban,Y
LP004612,Male,No,1,Not Graduate,Yes,2260,1841,218.0,360,1.0,Semiurban,N
LP004613,Male,Yes,2,Not Graduate,Yes,5951,1636,260.0,360,0.0,Semiurban,N
LP004614,Male,No,0,Graduate,Yes,6127,7576,251.0,360,0.0,Rural,Y
LP004615,Male,Yes,0,Not Graduate,Yes,4239,1675,230.0,360,0.0,Rural,N
LP004616,Male,No,3+,Not Graduate,Yes,8939,1790,387.0,360,0.0,Rural,N
LP004617,Male,No,0,Graduate,,11709,3144,71.0,360,0.0,Urban,N
LP004618,,No,1,Graduate,Yes,7048,6967,138.0,360,0.0,Semiurban,Y
LP004619,Female,No,2,Graduate,Yes,8291,155,349.0,360,0.0,Urban,N
LP004620,Male,No,3+,Graduate,Yes,9416,6914,234.0,360,0.0,Urban,N
LP004621,Male,Yes,1,Graduate,Yes,8345,9125,341.0,240,0.0,Semiurban,N
LP004622,Male,Yes,1,Graduate,Yes,8367,8767,168.0,360,0.0,Semiurban,Y
LP004623,Male,Yes,3+,Graduate,Yes,10608,9525,195.0,360,0.0,Semiurban,Y
LP004624,Male,Yes,3+,Not Graduate,Yes,5443,3107,396.0,360,0.0,Rural,N
LP004625,Female,No,2,Graduate,Yes,4960,4343,288.0,360,1.0,Rural,Y
LP004626,Male,Yes,1,Graduate,Yes,2992,9643,339.0,360,1.0,Urban,N
LP004627,Male,Yes,0,Graduate,Yes,5121,5163,24.0,240,0.0,Semiurban,N
LP004628,Male,Yes,2,Not Graduate,Yes,10418,4548,135.0,240,,Urban,N
LP004629,Female,No,3+,Not Graduate,Yes,14553,5238,222.0,360,0.0,Semiurban,Y
LP004630,Male,Yes,3+,Graduate,Yes,11301,7516,56.0,360,0.0,Semiurban,Y
LP004631,Male,Yes,0,Not Graduate,Yes,6518,6836,73.0,180,0.0,Semiurban,Y
LP004632,Male,Yes,1,Not Graduate,Yes,9662,939,307.0,360,0.0,Rural,Y
LP004633,Male,No,1,Not Graduate,Yes,14440,9285,303.0,360,0.0,Urban,Y
LP004634,Male,Yes,3+,Not Graduate,No,14692,7090,105.0,360,0.0,Rural,Y
LP004635,Male,No,2,Graduate,Yes,8250,3941,64.0,120,0.0,Semiurban,Y
LP004636,Male,Yes,1,Graduate,Yes,6341,4362,303.0,360,0.0,Urban,N
LP004637,Male,Yes,0,Graduate,Yes,10631,1461,340.0,360,0.0,Urban,Y
LP004638,Female,No,1,Graduate,Yes,8968,7935,89.0,360,0.0,Semiurban,Y
LP004639,Male,Yes,0,Graduate,Yes,1587,9402,61.0,360,0.0,Urban,Y
LP004640,Male,Yes,3+,Not Graduate,Yes,2062,3298,291.0,360,0.0,Urban,Y
LP004641,Male,Yes,2,Graduate,No,2768,60,160.0,360,0.0,Semiurban,Y
LP004642,Male,Yes,1,Not Graduate,Yes,11182,2215,78.0,360,1.0,Urban,Y
LP004643,Female,Yes,1,Graduate,Yes,7061,6275,259.0,360,1.0,Rural,Y
LP004644,Male,Yes,3+,Graduate,Yes,14229,4817,66.0,360,0.0,Rural,Y
LP004645,Male,Yes,0,Graduate,Yes,7545,4102,186.0,360,0.0,Semiurban,N
LP004646,Male,Yes,0,Graduate,Yes,12771,5831,129.0,360,0.0,Urban,Y
LP004647,Male,No,3+,Not Graduate,Yes,11264,250,145.0,360,0.0,Semiurban,N
LP004648,,No,3+,Not Graduate,Yes,6154,1599,318.0,360,,Semiurban,N
